,GaussianCopula,tCopula,ClaytonCopula,HS
1162,-0.020144767376679317,-0.024422055587517127,-0.030013817619870035,-0.027946476939801523
1163,-0.020991011007305507,-0.033714963558365105,-0.02689579348719528,-0.027946476939801523
1164,-0.020077216068981257,-0.022303824361107463,-0.022177497290227947,-0.027946476939801523
1165,-0.017726682095424717,-0.025588313790661975,-0.025879042730755846,-0.027946476939801523
1166,-0.021757974557668484,-0.023441705004564387,-0.029283607583113515,-0.027946476939801523
1167,-0.01760242206396442,-0.026686484768089064,-0.024228065993759595,-0.02769943009778557
1168,-0.02007858827060239,-0.03541539309482688,-0.030400520693170063,-0.02769943009778557
1169,-0.023209046194628755,-0.027085351020869067,-0.036971914519581595,-0.02769943009778557
1170,-0.024106709936553426,-0.02623811258184354,-0.025551250138410274,-0.02769943009778557
1171,-0.027658937928603577,-0.03141701472991423,-0.027272796337319605,-0.02769943009778557
1172,-0.023524389104904595,-0.02551412265827163,-0.02401620663700604,-0.02769943009778557
1173,-0.024143022634955977,-0.025317442458761944,-0.03143052364836411,-0.02769943009778557
1174,-0.01926217503434457,-0.026923057164844052,-0.0375367978189275,-0.02769943009778557
1175,-0.01993712416852335,-0.036295262468816224,-0.03397789536826964,-0.02769943009778557
1176,-0.0189631435755177,-0.02602249400764549,-0.023212437813707253,-0.02769943009778557
1177,-0.022829304958378486,-0.025000321324134156,-0.033323546109087734,-0.02769943009778557
1178,-0.023146648507848262,-0.0332175256289677,-0.03518200922650794,-0.02769943009778557
1179,-0.020064321097992926,-0.02391029875768382,-0.028073604817628436,-0.02769943009778557
1180,-0.021837681789431695,-0.030490463167122013,-0.027804157855309104,-0.02769943009778557
1181,-0.029399816000779476,-0.023334612218441436,-0.03168004372617559,-0.02769943009778557
1182,-0.02395945942603091,-0.029223887146771384,-0.030789753877613867,-0.02769943009778557
1183,-0.021895328523136564,-0.025384260105323242,-0.031090445965719443,-0.02769943009778557
1184,-0.02215297167371314,-0.028729421149595574,-0.02711965304850349,-0.02769943009778557
1185,-0.021685001161260684,-0.030904834345780414,-0.02517800948963557,-0.02769943009778557
1186,-0.02564277661456622,-0.02293316209426673,-0.030619070316055416,-0.02769943009778557
1187,-0.018703246507047466,-0.029561487482544276,-0.025598042665635336,-0.02769943009778557
1188,-0.032345248119463536,-0.03159942777293353,-0.02628417389220313,-0.02769943009778557
1189,-0.022015502307615904,-0.025675722402980165,-0.0244184011908199,-0.02769943009778557
1190,-0.023549683802950302,-0.021336380965107118,-0.024630092174924737,-0.02769943009778557
1191,-0.01822160701770889,-0.03514035325677687,-0.033476892943472364,-0.02769943009778557
1192,-0.02113864791166528,-0.03426883703238509,-0.02186428342353341,-0.02769943009778557
1193,-0.020037617253009943,-0.024485030035166475,-0.022926405263998948,-0.02769943009778557
1194,-0.024758503628444957,-0.02269573334735317,-0.028199215675619324,-0.02769943009778557
1195,-0.028630785096036865,-0.02544996413080959,-0.03114087603916115,-0.02769943009778557
1196,-0.029299354741836044,-0.030814179337663707,-0.024675686202223494,-0.02769943009778557
1197,-0.02283382420994031,-0.027696810482292788,-0.024294699904902732,-0.02769943009778557
1198,-0.020814541652782428,-0.022698742785752044,-0.03898306088783701,-0.02769943009778557
1199,-0.023607582594299983,-0.024667332700641025,-0.026817877787423765,-0.02769943009778557
1200,-0.0204120444356337,-0.021961948875066896,-0.02232451442854954,-0.02769943009778557
1201,-0.02726324238828872,-0.02630234697200312,-0.02519240941927187,-0.02769943009778557
1202,-0.025257676379220575,-0.02600551679400867,-0.030348428446172034,-0.02769943009778557
1203,-0.02494791885260872,-0.02285775037242907,-0.02564464793060921,-0.02769943009778557
1204,-0.01938784485322926,-0.027169203633888084,-0.02648015203381209,-0.02769943009778557
1205,-0.023205291534418596,-0.026538590003955472,-0.024239556041530334,-0.02769943009778557
1206,-0.022670999723686105,-0.028021035604584726,-0.03094615144888197,-0.02769943009778557
1207,-0.026953922851042356,-0.021718013129543627,-0.030946036489138046,-0.02769943009778557
1208,-0.02691048183139545,-0.02174095551730378,-0.02810705995572906,-0.02769943009778557
1209,-0.023165917121782908,-0.02559694386944992,-0.02684321606702877,-0.02769943009778557
1210,-0.02190126645954019,-0.025026996652466948,-0.03250661776129676,-0.02769943009778557
1211,-0.020823205719918404,-0.023845059211139122,-0.02438483298354186,-0.02769943009778557
1212,-0.021260100179298615,-0.021926070797595502,-0.023684266303330467,-0.02769943009778557
1213,-0.021171331548111447,-0.021567237198634476,-0.023638184351408253,-0.02769943009778557
1214,-0.02233953854393402,-0.024077911103091022,-0.02199037249770723,-0.02769943009778557
1215,-0.02304586786012726,-0.02413464757937339,-0.021759394795065626,-0.02769943009778557
1216,-0.01879549513160089,-0.018982889330795488,-0.026202429546122338,-0.02769943009778557
1217,-0.01922546157630887,-0.021719858546841008,-0.021572032541712166,-0.02769943009778557
1218,-0.019818798848114976,-0.02232162999212032,-0.02669271872527015,-0.02769943009778557
1219,-0.02253814034695595,-0.02205961902842385,-0.021025592647154437,-0.02769943009778557
1220,-0.02261450587987746,-0.021880967723719037,-0.023223716992784412,-0.02769943009778557
1221,-0.02013427112840514,-0.02385472211114077,-0.024468553310529516,-0.02769943009778557
1222,-0.018294993547065503,-0.0187119990803633,-0.020570843059668317,-0.02769943009778557
1223,-0.01851642294586566,-0.024550662021328908,-0.025640745458969848,-0.02769943009778557
1224,-0.025794092202481272,-0.025447023301931698,-0.02788677835647535,-0.02769943009778557
1225,-0.021109571563514694,-0.021585837165831897,-0.021114937358306832,-0.02769943009778557
1226,-0.01769324364691924,-0.02243822890156482,-0.024545216280827283,-0.02769943009778557
1227,-0.01850337078346476,-0.020435780450785822,-0.023090035512833916,-0.02769943009778557
1228,-0.01701920868893557,-0.019324923273334484,-0.027739330534674686,-0.02769943009778557
1229,-0.021375398929622026,-0.023864115054927446,-0.02256497671955844,-0.02769943009778557
1230,-0.0222120381245268,-0.022784052260453755,-0.026322155579510308,-0.02769943009778557
1231,-0.018491149791906043,-0.024370932371757602,-0.026850415368892384,-0.02769943009778557
1232,-0.019274592309748283,-0.0273277727468119,-0.026173735265573594,-0.02769943009778557
1233,-0.026744705038539228,-0.02695715193279283,-0.030504414642402507,-0.027668757360572168
1234,-0.023386525078126746,-0.02497303166509151,-0.02217110467082598,-0.027668757360572168
1235,-0.019954438563233378,-0.023964060346319836,-0.03258363212330752,-0.027668757360572168
1236,-0.022194166379610664,-0.02468002959607267,-0.029754623767354427,-0.027668757360572168
1237,-0.027000919858922067,-0.033523030649739986,-0.024733608626291127,-0.027668757360572168
1238,-0.020910820281512064,-0.030137719290668153,-0.030040553186597915,-0.027668757360572168
1239,-0.02743255357739781,-0.026233170099018346,-0.02526943985723829,-0.027668757360572168
1240,-0.024083774357428697,-0.033865137490830144,-0.03253908082059636,-0.027668757360572168
1241,-0.024240953204589213,-0.03543814252075582,-0.03402838699048696,-0.027668757360572168
1242,-0.023037006944127345,-0.027651432348517288,-0.026904351955149185,-0.027668757360572168
1243,-0.02977521007598998,-0.02843383943607116,-0.029994843540107615,-0.027668757360572168
1244,-0.033273582514136,-0.0356722447787349,-0.032987411045937595,-0.027668757360572168
1245,-0.03231415804901444,-0.03373255820198975,-0.04483102388679333,-0.027668757360572168
1246,-0.029747972709980964,-0.03840806710964039,-0.041414058174221474,-0.027668757360572168
1247,-0.024849554946001835,-0.03207311361953027,-0.03471265415636072,-0.027668757360572168
1248,-0.026620032537218286,-0.030563845944212676,-0.031022120822696852,-0.027668757360572168
1249,-0.03140777666083636,-0.030089574115603864,-0.03449735542557114,-0.027668757360572168
1250,-0.031805156154915096,-0.03057714320444906,-0.037478930622433126,-0.027668757360572168
1251,-0.027253752662174995,-0.035529242463168166,-0.03546299718593511,-0.027668757360572168
1252,-0.028550484343731787,-0.03786595440636423,-0.03553293513107156,-0.027668757360572168
1253,-0.02950282580992282,-0.030785537917989894,-0.04688577275764804,-0.027668757360572168
1254,-0.0324293966467449,-0.028908170367905415,-0.03588451707809091,-0.027668757360572168
1255,-0.030171272220882686,-0.03644127500542103,-0.033445066496987086,-0.027668757360572168
1256,-0.03447859673751252,-0.03419996301180006,-0.03983696210402442,-0.027668757360572168
1257,-0.029662983547756892,-0.03234129151181756,-0.04464736414297057,-0.027668757360572168
1258,-0.03615483759980198,-0.03637759845680789,-0.03457576946579246,-0.027668757360572168
1259,-0.024301346107664296,-0.032775675574291965,-0.029428749767682394,-0.027668757360572168
1260,-0.025580347404944255,-0.031034187278849303,-0.028586409879587653,-0.027668757360572168
1261,-0.03093267580021582,-0.028760400417023928,-0.037267035988236136,-0.027668757360572168
1262,-0.021878215282531276,-0.02892305889939513,-0.027502707376714,-0.027668757360572168
1263,-0.021849543565942597,-0.034445333158287815,-0.02604986162170921,-0.027668757360572168
1264,-0.029047115275945803,-0.02556237070135168,-0.02997760674999166,-0.027668757360572168
1265,-0.02067319608129857,-0.02459252409271486,-0.02478074287123109,-0.027668757360572168
1266,-0.023219739962339062,-0.03378527015017156,-0.024085038999519807,-0.027668757360572168
1267,-0.022162965361476775,-0.022498611947819012,-0.024860588662640293,-0.027668757360572168
1268,-0.023485700708491677,-0.02592315880225134,-0.02901741132747265,-0.027668757360572168
1269,-0.020051926124385104,-0.027675162901646858,-0.03195696539560723,-0.027668757360572168
1270,-0.024510774701797588,-0.027512654376207493,-0.026493981303251007,-0.027668757360572168
1271,-0.02472206455798022,-0.026099406800691803,-0.032826171416673086,-0.027668757360572168
1272,-0.02312821918584611,-0.026147815483827785,-0.0372424742678217,-0.027668757360572168
1273,-0.019724872164960765,-0.027443021626342184,-0.027991411316986736,-0.027668757360572168
1274,-0.02383939042626799,-0.02431286295277202,-0.025553790258859947,-0.027668757360572168
1275,-0.022202584363253387,-0.022070778741210953,-0.028587352364203143,-0.027668757360572168
1276,-0.020000403375621426,-0.02631462249858114,-0.03132181688382631,-0.027668757360572168
1277,-0.018515947607444933,-0.019952033985066397,-0.024221091972477703,-0.027668757360572168
1278,-0.022110587466824615,-0.024671473450582595,-0.03572025521971286,-0.027668757360572168
1279,-0.022705293100968874,-0.020679598391480536,-0.022658958032685757,-0.027668757360572168
1280,-0.018292192011308665,-0.02172096282487414,-0.024500542942627657,-0.027668757360572168
1281,-0.022144338311241914,-0.034043810951008044,-0.03305367071951934,-0.027751515487473677
1282,-0.026447974728040946,-0.03180776886648992,-0.04293454962003419,-0.027751515487473677
1283,-0.02559070721055523,-0.030301004197786665,-0.03653951101937385,-0.027751515487473677
1284,-0.026568265225246836,-0.030517559394149893,-0.03160084949037424,-0.027751515487473677
1285,-0.024864695709159824,-0.03190637304625962,-0.03224751303407294,-0.027751515487473677
1286,-0.025699558675035115,-0.03462240319620536,-0.03946049420497648,-0.027751515487473677
1287,-0.023912515589147063,-0.03374122929117815,-0.03009475307291999,-0.027751515487473677
1288,-0.03312317557954649,-0.03585361768739888,-0.035428019413245936,-0.027751515487473677
1289,-0.03211878562914874,-0.03183170906886647,-0.05663633070461767,-0.027751515487473677
1290,-0.03366430826751361,-0.03289183008775037,-0.0348535535147962,-0.027751515487473677
1291,-0.03372412388863076,-0.04175648935514174,-0.042093832394752846,-0.027751515487473677
1292,-0.043805673726948866,-0.05209220658567827,-0.042067857527933766,-0.027751515487473677
1293,-0.03722086856348343,-0.04948128546715703,-0.04442114228217312,-0.027751515487473677
1294,-0.03460501365949857,-0.04551877690840012,-0.0399147458248326,-0.027751515487473677
1295,-0.03877184056403025,-0.05429259240323614,-0.05535758320476584,-0.027751515487473677
1296,-0.03796593488524452,-0.03826586346842805,-0.05152903949884122,-0.027751515487473677
1297,-0.034861078381913754,-0.03435113393885195,-0.045073506124470746,-0.027751515487473677
1298,-0.03357662757474546,-0.04828453811827227,-0.06000707137828334,-0.027751515487473677
1299,-0.03748862969009099,-0.03706075857029991,-0.04084867425816879,-0.027751515487473677
1300,-0.03421750769123192,-0.03815923717762621,-0.03799733387471207,-0.027751515487473677
1301,-0.033311589987029544,-0.04733149328520464,-0.051420325828933286,-0.027751515487473677
1302,-0.027578727100918996,-0.030031233680085874,-0.032465374262603985,-0.027751515487473677
1303,-0.03090482500022911,-0.034662797056679344,-0.03864832874688012,-0.027751515487473677
1304,-0.027762474220456242,-0.03238203311252739,-0.040730430471132395,-0.027751515487473677
1305,-0.025752490105439955,-0.03748203518251613,-0.037472460994175456,-0.027751515487473677
1306,-0.03716279423643874,-0.024307469931807515,-0.035647664171556556,-0.027751515487473677
1307,-0.03173145905878044,-0.03988326714422621,-0.04778620128533825,-0.027881478416965817
1308,-0.03450802740662941,-0.036808503099288424,-0.042835142738051966,-0.027881478416965817
1309,-0.03404299900224543,-0.04269111480229531,-0.049754603002022155,-0.027881478416965817
1310,-0.0401522663106985,-0.044457972434748576,-0.04208420880271146,-0.027881478416965817
1311,-0.03514285228623024,-0.05000431215066316,-0.04487507684872149,-0.027881478416965817
1312,-0.03783045390111537,-0.035759027095541275,-0.043484443849618366,-0.027881478416965817
1313,-0.02958154034691038,-0.0380817043051714,-0.0484545868525009,-0.027881478416965817
1314,-0.03465670405421107,-0.04285666609135183,-0.04214413562320543,-0.027881478416965817
1315,-0.03102173152345171,-0.03523863213272436,-0.04594471137212539,-0.027881478416965817
1316,-0.030536829379303732,-0.033479635359931474,-0.04211530121434352,-0.027881478416965817
1317,-0.027575902218167005,-0.02834572482028147,-0.035317022920023255,-0.027881478416965817
1318,-0.03615982358035655,-0.03272175055199838,-0.04434535090350208,-0.027881478416965817
1319,-0.030194482139683627,-0.03228705027306857,-0.044429753656371404,-0.027881478416965817
1320,-0.02887549351176833,-0.03656046356624366,-0.037809764028027645,-0.027881478416965817
1321,-0.02976436447301568,-0.034254103056420314,-0.03570712839328206,-0.027881478416965817
1322,-0.031116527671092572,-0.03378815016422113,-0.04128331052263016,-0.027881478416965817
1323,-0.03342677140323348,-0.043169630598465125,-0.043470028096462575,-0.027881478416965817
1324,-0.027569635855147143,-0.03652778044904043,-0.036968583670735904,-0.027881478416965817
1325,-0.033033893003560494,-0.028314592223415137,-0.0407134060109327,-0.027881478416965817
1326,-0.03366958224197247,-0.03328556041306988,-0.04437995193809776,-0.027881478416965817
1327,-0.030963492575909822,-0.03808567600702684,-0.04829957453236938,-0.027881478416965817
1328,-0.03475164783453969,-0.03777055402661827,-0.053556994635011866,-0.027881478416965817
1329,-0.04166975171254617,-0.04293089713803576,-0.041326330180698465,-0.027881478416965817
1330,-0.035558226660549835,-0.036314599169751084,-0.041993139508880846,-0.027881478416965817
1331,-0.03300605210009771,-0.03302928113225466,-0.04644256487901014,-0.027881478416965817
1332,-0.034591143572868265,-0.04122856591556001,-0.04866421206672342,-0.027881478416965817
1333,-0.034371798865597034,-0.037087133743738655,-0.046770293997048386,-0.027881478416965817
1334,-0.02685980865470515,-0.034905256514484964,-0.039480018366067286,-0.027881478416965817
1335,-0.04226330729331039,-0.03232613634677258,-0.03321286947955537,-0.027881478416965817
1336,-0.030684690954018493,-0.03632181659354832,-0.041077816937785026,-0.027881478416965817
1337,-0.031793987459449016,-0.034706904392889065,-0.04372869151971419,-0.027881478416965817
1338,-0.027205727455596216,-0.03990724204974115,-0.04072159199269338,-0.027881478416965817
1339,-0.03125922182947061,-0.03134132046491483,-0.05240809256297256,-0.027881478416965817
1340,-0.03101564964136792,-0.031205484457270546,-0.03471005249553618,-0.027881478416965817
1341,-0.030083998931768545,-0.0315540406093134,-0.036088672482881126,-0.027881478416965817
1342,-0.03407497813274884,-0.04475011054108225,-0.04225267205138102,-0.027881478416965817
1343,-0.0320392133858613,-0.02843081674481078,-0.038818302762023416,-0.027881478416965817
1344,-0.025926554714475705,-0.033582950463964555,-0.03903366891672862,-0.027881478416965817
1345,-0.02932677665253445,-0.031087744509004405,-0.03976617496289854,-0.027881478416965817
1346,-0.02905488090511987,-0.03253414546314015,-0.040321196928857106,-0.027881478416965817
1347,-0.02788357536829753,-0.034949619549320785,-0.048540364394092046,-0.027881478416965817
1348,-0.0271202016103556,-0.03807228503360071,-0.03412667936307423,-0.027881478416965817
1349,-0.03382529870840388,-0.030744205559610244,-0.033737864839690726,-0.027881478416965817
1350,-0.027966369457079015,-0.02759179661555607,-0.042815517586014824,-0.027881478416965817
1351,-0.029838207249179897,-0.031824191175449185,-0.04209785025319996,-0.027881478416965817
1352,-0.029594457395530856,-0.058797729551591946,-0.031817139489632294,-0.027881478416965817
1353,-0.039141532129640194,-0.04135130029874322,-0.0577578544853849,-0.027881478416965817
1354,-0.03484345041845692,-0.03864380732300344,-0.0443645199010457,-0.027881478416965817
1355,-0.03262922081549039,-0.03010996338542891,-0.0435417543948512,-0.027881478416965817
1356,-0.03225630108361893,-0.0346881034244086,-0.04475676880297914,-0.027881478416965817
1357,-0.03401990713921903,-0.04378084721277899,-0.03922613168038785,-0.027881478416965817
1358,-0.03430871462945144,-0.035384622556841,-0.04037586647561084,-0.027881478416965817
1359,-0.027636991863463883,-0.029228353979365462,-0.056915928604414454,-0.027881478416965817
1360,-0.031615492178835365,-0.03123603959833487,-0.04449927552719924,-0.027881478416965817
1361,-0.033578240174131115,-0.037821914615125414,-0.041005630162170466,-0.027881478416965817
1362,-0.03188559181379625,-0.033903892226674344,-0.05776904243562119,-0.027881478416965817
1363,-0.027272117317054565,-0.03700922469870923,-0.042496261308513514,-0.027881478416965817
1364,-0.03212250508317631,-0.04529476397795231,-0.04182880716730978,-0.027881478416965817
1365,-0.03613019967819384,-0.03141311286321846,-0.05031083348696379,-0.027881478416965817
1366,-0.030392374196943323,-0.03723912990252288,-0.04462646307430291,-0.027881478416965817
1367,-0.03261654526391148,-0.039791700171938504,-0.03900990802137261,-0.027881478416965817
1368,-0.030494797307781683,-0.04241226460479299,-0.05462690086477937,-0.027881478416965817
1369,-0.032694776307113434,-0.03520614096673154,-0.049669799262228385,-0.027881478416965817
1370,-0.031150517564274213,-0.029301443411979843,-0.04458217457659033,-0.027881478416965817
1371,-0.029952593765109906,-0.03286813616110625,-0.04159541387415794,-0.027881478416965817
1372,-0.030095762600644227,-0.04498092552789122,-0.037485269788262165,-0.027881478416965817
1373,-0.03153116515008122,-0.031068077788114202,-0.04521835269435388,-0.027881478416965817
1374,-0.031480516998507034,-0.03800184310647284,-0.037259578674403465,-0.027881478416965817
1375,-0.027107435279988216,-0.039126570601744265,-0.042940820312435415,-0.027881478416965817
1376,-0.033223932246620576,-0.03253171483485187,-0.04662455980036244,-0.027881478416965817
1377,-0.032095893661440444,-0.03151382162700314,-0.038517593376326764,-0.027881478416965817
1378,-0.032799497547652184,-0.038587140629140315,-0.03738915127513454,-0.027881478416965817
1379,-0.024548616736884712,-0.037675326368077904,-0.042005058700713624,-0.027881478416965817
1380,-0.024460620411226108,-0.030509002671932427,-0.03912409078454031,-0.027881478416965817
1381,-0.03140550949753215,-0.03203999859002641,-0.037556040157712293,-0.027881478416965817
1382,-0.02855221993439473,-0.040454673441476525,-0.036211501292175284,-0.027881478416965817
1383,-0.03053402547804279,-0.032029805375306294,-0.034221999433703174,-0.027881478416965817
1384,-0.03139408031074334,-0.02856934545993217,-0.03240625517114358,-0.027881478416965817
1385,-0.03309332576034328,-0.03442394021019684,-0.03403830475562079,-0.027881478416965817
1386,-0.02622510104274706,-0.031692585839916666,-0.03156510263415207,-0.027881478416965817
1387,-0.02887410503991426,-0.02429621653579858,-0.03493208638462315,-0.027881478416965817
1388,-0.03214359279567898,-0.032781048144274696,-0.03173886810881073,-0.027881478416965817
1389,-0.023921153472609067,-0.03748809291568602,-0.038405867439543356,-0.027881478416965817
1390,-0.027739554326332624,-0.028949948898759213,-0.03151413031194965,-0.027881478416965817
1391,-0.029896950545279195,-0.03585206213677846,-0.030133299537460682,-0.027881478416965817
1392,-0.024603790740736473,-0.027059327240135538,-0.03552878258845896,-0.027881478416965817
1393,-0.02279103514390738,-0.02790082863057344,-0.03591804868563523,-0.027881478416965817
1394,-0.03505951269509192,-0.025334598514879243,-0.03598870094935461,-0.027881478416965817
1395,-0.027000526263240582,-0.031845286638190855,-0.03251006172847257,-0.027881478416965817
1396,-0.02879094119926231,-0.035406226408803615,-0.045649375553387675,-0.027881478416965817
1397,-0.03189944460628601,-0.02937858604186954,-0.04143549290197103,-0.027881478416965817
1398,-0.027678056623525918,-0.033987910498950384,-0.031223312663132052,-0.027881478416965817
1399,-0.025459549705808875,-0.026723614539888276,-0.03984553694979947,-0.027881478416965817
1400,-0.024350354318938408,-0.029172585297607433,-0.032965680219294836,-0.027881478416965817
1401,-0.025949398320254474,-0.027859616777033636,-0.03673765515679898,-0.027881478416965817
1402,-0.025517177496473267,-0.028518419058240412,-0.03153553381381566,-0.027881478416965817
1403,-0.025755031417437634,-0.026933279963699965,-0.03703954358793183,-0.027881478416965817
1404,-0.02339062970402913,-0.025722238348065998,-0.024962703130015564,-0.027881478416965817
1405,-0.025258851717138566,-0.025102490706394722,-0.03462750605584655,-0.01664578241082866
1406,-0.023421831650340542,-0.02480866580977166,-0.04086184582012528,-0.01664578241082866
1407,-0.021942347755066656,-0.02681042318682285,-0.029761785151874047,-0.01664578241082866
1408,-0.03400997461838439,-0.02706252860676406,-0.031125229652184897,-0.01664578241082866
1409,-0.025271035512216454,-0.026682844820318317,-0.03388084538558184,-0.01664578241082866
1410,-0.032497741713692394,-0.028485218852645572,-0.03389426639525121,-0.01664578241082866
1411,-0.03198402088324009,-0.02684272727182173,-0.030846553298457487,-0.01664578241082866
1412,-0.02319526004420414,-0.03442261449283605,-0.03098139028480092,-0.01664578241082866
1413,-0.03278357124940263,-0.027426728472929644,-0.03391982663625509,-0.01664578241082866
1414,-0.029185527270206905,-0.022600188988825876,-0.030830940440734447,-0.01664578241082866
1415,-0.030587362566735672,-0.03368271935156743,-0.03455589362581732,-0.01664578241082866
1416,-0.02680465873818323,-0.030447223349615752,-0.03933669498926757,-0.01664578241082866
1417,-0.02840199868800952,-0.031076373027262277,-0.0511079706386233,-0.01664578241082866
1418,-0.027071436875990732,-0.027889422511744602,-0.0341199319094119,-0.01664578241082866
1419,-0.03347588187647788,-0.03152043918883402,-0.03583670781593912,-0.01664578241082866
1420,-0.030473681136741537,-0.027899729252507183,-0.034055060770802226,-0.01664578241082866
1421,-0.029860603899740254,-0.03367038919128687,-0.032182621147004806,-0.01664578241082866
1422,-0.025053248539483198,-0.036668635375616224,-0.04331984748340003,-0.01664578241082866
1423,-0.026785097924641493,-0.03936361780880958,-0.04086473575931317,-0.016645782410828664
1424,-0.02249961726126758,-0.027836547883778772,-0.034186342050952834,-0.016645782410828664
1425,-0.02857274232638707,-0.02980967167351655,-0.03086238914628562,-0.016645782410828664
1426,-0.023278204143324144,-0.025391945217562214,-0.04145935719192729,-0.016645782410828664
1427,-0.03473487424238946,-0.03306798566773261,-0.03203729655778632,-0.016645782410828664
1428,-0.026373215057657613,-0.03136941881487482,-0.03420267391564196,-0.016645782410828664
1429,-0.02684469251697821,-0.029219370902874086,-0.04169218873498007,-0.016645782410828664
1430,-0.02820090018892924,-0.03125739612669682,-0.03093884520343388,-0.016645782410828664
1431,-0.025464585266392052,-0.02550588683131641,-0.03672775591404783,-0.016645782410828664
1432,-0.03188249282560264,-0.02890263291290559,-0.03532012031532634,-0.016645782410828664
1433,-0.035237688635141956,-0.037116205625310504,-0.036321567637265725,-0.016645782410828664
1434,-0.0349811210944093,-0.0396858287346853,-0.033388347919662525,-0.016645782410828664
1435,-0.029765251124187726,-0.03025876125797156,-0.03609043999281127,-0.016645782410828664
1436,-0.02915712228513729,-0.03441038096653453,-0.03984207693433207,-0.016645782410828664
1437,-0.03534839413002567,-0.03165149114581271,-0.04126959922016155,-0.016868276026686738
1438,-0.030371570096772747,-0.034529711024364314,-0.03814804992593857,-0.016868276026686738
1439,-0.030724678832967957,-0.03571705554014295,-0.04347703152601052,-0.016868276026686738
1440,-0.037320946941826125,-0.045909065433397865,-0.04389236544502799,-0.016868276026686738
1441,-0.033801894099690484,-0.0383254887163622,-0.04812729210730474,-0.016868276026686738
1442,-0.032452826230338364,-0.045487757888207477,-0.04525193766485731,-0.016868276026686738
1443,-0.042988327243265144,-0.03241641151926931,-0.0445016552243378,-0.016868276026686738
1444,-0.035055090760113074,-0.0520441148118912,-0.051038077350990016,-0.016868276026686738
1445,-0.02929317458209505,-0.03667687323052851,-0.03986329092543583,-0.016868276026686738
1446,-0.027210107328315285,-0.03446012453698342,-0.035903197084764554,-0.016868276026686738
1447,-0.026363532530024256,-0.03174646029046285,-0.041474710437645286,-0.016868276026686738
1448,-0.025028504380019415,-0.030740190430172905,-0.034567940638479386,-0.016868276026686738
1449,-0.03156607481004898,-0.032873208482049485,-0.06773411706954942,-0.016868276026686738
1450,-0.0242477979906289,-0.029048022725493648,-0.03802899530473265,-0.016868276026686738
1451,-0.025849770699845263,-0.032761333643018496,-0.04101518751515164,-0.016868276026686738
1452,-0.026187106127245657,-0.028898390496519624,-0.032146676365005296,-0.016868276026686738
1453,-0.02623982402793383,-0.032205046173788235,-0.03200667054939194,-0.016868276026686738
1454,-0.028291263259071466,-0.028259340766482014,-0.04290229790876339,-0.016868276026686738
1455,-0.029315968510072406,-0.02650206328012522,-0.0381508131543994,-0.016868276026686738
1456,-0.023204566069390538,-0.029514620900274586,-0.03571172818978452,-0.016868276026686738
1457,-0.0287863210501223,-0.02783441671277855,-0.039455289558284076,-0.016868276026686738
1458,-0.030299821381329698,-0.034018346123312726,-0.027857647063554397,-0.016868276026686738
1459,-0.027971844614761224,-0.027039004869540736,-0.03899447516147496,-0.016868276026686738
1460,-0.02363220913158524,-0.031969439646782026,-0.029619084523123493,-0.016868276026686738
1461,-0.02683041937663129,-0.03172602859245543,-0.03265572623503101,-0.016868276026686738
1462,-0.030840714166171936,-0.026560405951799832,-0.03937832982932731,-0.016868276026686738
1463,-0.028242935227086746,-0.034928866654737135,-0.03603658141227812,-0.016868276026686738
1464,-0.028930164109326188,-0.03329956152930442,-0.0498923701123754,-0.016868276026686738
1465,-0.025906671337994635,-0.03658764041732488,-0.03162186576008103,-0.016868276026686738
1466,-0.02322503789483967,-0.03184585060838839,-0.03460151461711357,-0.016868276026686738
1467,-0.025189489384792606,-0.030035715642249588,-0.05513132403095074,-0.016868276026686738
1468,-0.030479375944563198,-0.02616376609973341,-0.02802822139281808,-0.016868276026686738
1469,-0.03051276026851167,-0.025676304562990842,-0.04690438915579151,-0.016868276026686738
1470,-0.02938154251769612,-0.0348971484660527,-0.031994169601410515,-0.016868276026686738
1471,-0.04182686572732157,-0.05275825148260775,-0.04619284554423319,-0.018584570918706095
1472,-0.06870611641666519,-0.06555222072908182,-0.07943295017794205,-0.029083777542266445
1473,-0.05551227754858895,-0.050135908539176106,-0.057017038129706245,-0.029083777542266445
1474,-0.06650673649187328,-0.05594891765421528,-0.06630686400649534,-0.029083777542266445
1475,-0.07189564308147797,-0.06685532264369003,-0.08342318820373584,-0.029083777542266445
1476,-0.04852661637426687,-0.05485589713566836,-0.0698498147080639,-0.029083777542266445
1477,-0.04282209620734053,-0.0549992319217264,-0.07513031571570113,-0.029083777542266445
1478,-0.06799817079083557,-0.0632345917550791,-0.07692518215065294,-0.02929225054422621
1479,-0.051853767267420144,-0.05223334370075449,-0.06729341218266267,-0.02929225054422621
1480,-0.04517805495198232,-0.05443766649979577,-0.05642078721999683,-0.02929225054422621
1481,-0.046515441855645864,-0.05149262991891369,-0.07475999086518915,-0.02929225054422621
1482,-0.04389035843609643,-0.06992827115909779,-0.05373725699006667,-0.02929225054422621
1483,-0.04907007228613464,-0.07488781901869247,-0.0690688401172346,-0.02929225054422621
1484,-0.055618843364311325,-0.05441743939222544,-0.07074706159733322,-0.02929225054422621
1485,-0.04746061467060698,-0.04348668397617412,-0.0740341208184831,-0.02929225054422621
1486,-0.03758260873826839,-0.05768710425357676,-0.06784229612836055,-0.02929225054422621
