,0
1059,0.0024550156831321655
1060,0.0017119086092672736
1061,0.0005241627254929451
1062,0.0006662072500411795
1063,0.0025564330348598354
1064,0.002145668270415847
1065,0.004147908533762922
1066,0.002502924488705352
1067,0.0036123413568796606
1068,0.0035659059580749747
1069,0.0007323230941081253
1070,0.00158875810743523
1071,0.00403568731368262
1072,0.0018370149187803611
1073,0.0023498245592303304
1074,0.002627745528752067
1075,0.001974976874441954
1076,0.0032103115650347776
1077,0.0021075621252221364
1078,0.0016171382146983697
1079,0.004482907420544615
1080,0.002486470498429745
1081,0.0019501989631623834
1082,0.0006048704837480061
1083,0.0012293189161735965
1084,0.0016467067746251823
1085,0.0023327121054862072
1086,0.0023889523880435393
1087,0.0011112725813141808
1088,0.0005942376597479621
1089,0.000772059231541642
1090,0.001771328641349992
1091,0.0011827595110488372
1092,0.0006858669052621745
1093,0.001974816631355151
1094,0.0015044033699544584
1095,0.0009553033460587522
1096,0.0022637487154649875
1097,0.0013038211935124135
1098,0.0026962338364460146
1099,0.0026781877031212945
1100,0.0021251453669196576
1101,0.002851637901888915
1102,0.002805849921585899
1103,0.0023177524697060325
1104,0.001583013607960121
1105,0.0021079874108093457
1106,0.0020422511931038243
1107,0.0034865989210214007
1108,0.002491140597972976
1109,0.000876592081880255
1110,0.0028800403178199387
1111,0.0013369682375763043
1112,0.0013569452938498282
1113,0.0016730351235395766
1114,0.0022030959210270775
1115,0.0018354179687394025
1116,0.000920797386434293
1117,0.0032359464685811274
1118,0.0010671453727083512
1119,0.002448181287068239
1120,0.0012641200618394358
1121,0.0020884858793948787
1122,0.00221317649254184
1123,0.0016331610470905107
1124,0.0016208692953149234
1125,0.0003781210133594638
1126,0.0009943573704448312
1127,0.0009188294268920235
1128,0.0010691503128937054
1129,0.0004402016440298029
1130,0.001794543702884295
1131,0.002588177646532594
1132,0.0018746323467947919
1133,0.002071321450483768
1134,0.002193239010746179
1135,0.002586266041411702
1136,0.0035931690764542715
1137,0.001905009740388199
1138,0.0006084398481102047
1139,0.0016092913985240609
1140,0.002006278864768263
1141,0.0003324843228921272
1142,0.0007305685506348117
1143,0.0007737625702875032
1144,0.0018604235692038136
1145,0.002011798744936913
1146,0.001818305310443352
1147,0.0009474963957902422
1148,0.0014674929835253234
1149,0.0029632832768817113
1150,0.00108403873188408
1151,0.0006153126327151995
1152,0.001040319098222472
1153,0.0006889117162255943
1154,0.002069135711076422
1155,0.0008614339435058828
1156,0.0013141706040857397
1157,0.0006008545791655722
1158,0.0020807216164948675
1159,0.0023747006978274768
1160,0.0009853541183644395
1161,0.002512135054497137
1162,0.0017638876544630565
1163,0.001398769422137975
1164,0.0009478961317031393
1165,0.0026770238208691385
1166,0.0017103825258551278
1167,0.0018782818536958415
1168,0.002636361619105368
1169,0.005568610040579341
1170,0.0015296118166775868
1171,0.0025529673173919436
1172,0.0005565942669099924
1173,0.0020254701127905284
1174,0.002491297716873809
1175,0.0012255549878363015
1176,0.0021120609550173003
1177,0.0009568162152196526
1178,0.0010436902400451063
1179,0.0012991564912620626
1180,0.002173280748639221
1181,0.001968780346351363
1182,0.002366985810747751
1183,0.0014451552485841592
1184,0.0007835199028444068
1185,0.0018031808981214398
1186,0.001141254059709891
1187,0.0024514433059573217
1188,0.0007118420062061231
1189,0.0010992886314518263
1190,0.0006233009769179438
1191,0.00227228033935536
1192,0.0016304580277207864
1193,0.0005221604448103408
1194,0.0022634088718999656
1195,0.001407809366073435
1196,0.0020809467272021203
1197,0.0012939578026390681
1198,0.0021307419010777096
1199,0.0016748584594503413
1200,0.0013201701581813743
1201,0.0007502325698746556
1202,0.0015262724057359296
1203,0.0010275942686690809
1204,0.0017947409022654934
1205,0.0005609879150529849
1206,0.0020112691811550835
1207,0.0010039448732333544
1208,0.001033872521573195
1209,0.0018603186645302014
1210,0.001703885021843166
1211,0.0014205403882345015
1212,0.00033235075937913225
1213,0.0014528957874361328
1214,0.0016137392486438539
1215,0.0006850527058030893
1216,0.0015732864312776387
1217,0.0010636775967171983
1218,0.0029899892577568733
1219,0.0009310848090030299
1220,0.0011063108663152063
1221,0.001523793927679298
1222,0.00021323001439360148
1223,0.0014381085660956558
1224,0.0007965433060734758
1225,0.00035651958453837215
1226,0.0012838312918913898
1227,0.0007332481087291946
1228,0.0027088841038071763
1229,0.001372570447072385
1230,0.0015012374007670273
1231,0.0011682467740201385
1232,0.0018207999181494388
1233,0.0009453392476274775
1234,0.0007297283325673325
1235,0.0027620128748200683
1236,0.0022746751113394323
1237,0.0010682053833431366
1238,0.0013717301646851167
1239,0.0012425794240895096
1240,0.0006179697526972455
1241,0.0033910196982084736
1242,0.0016026563075178513
1243,0.0013975813599292712
1244,0.0011707368837242012
1245,0.0017228485977975004
1246,0.0006816596743802831
1247,0.003431176770511178
1248,0.0016310633551162128
1249,0.001466979082647462
1250,0.002471225546671337
1251,0.0027867251229654597
1252,0.0025061180562069457
1253,0.0027593941893256473
1254,0.001289746157170736
1255,0.0018533533063999862
1256,0.0019496605273633405
1257,0.0028713986113536767
1258,0.0016643324889659198
1259,0.002329117237315905
1260,0.0010311076520339603
1261,0.001456022084800862
1262,0.0014074284558812447
1263,0.0022350248048615975
1264,0.0014606634351030483
1265,0.0012941584745964098
1266,0.0025460521386792556
1267,0.0012531414415264536
1268,0.001812193776805502
1269,0.0006638364388082593
1270,0.0020752585081422123
1271,0.0010120803605006602
1272,0.001157833335626024
1273,0.001935255015702229
1274,0.0013792222710126954
1275,0.0024420468958179314
1276,0.0021489509360604017
1277,0.001660615374230032
1278,0.0009518978021663717
1279,0.0019386063513712182
1280,0.0010223756397834103
1281,0.0032250056921817503
1282,0.0033338205910817945
1283,0.0025143449117631736
1284,0.0018678227961099574
1285,0.002965835654236061
1286,0.0031376491264600327
1287,0.0016007853654246517
1288,0.002450108007594541
1289,0.0012676037213124696
1290,0.0018638814134823711
1291,0.003585158343792532
1292,0.0009408068777394344
1293,0.0026166745804551994
1294,0.0012787363900653114
1295,0.0037678775133618927
1296,0.0054583064068495874
1297,0.0026130187342974496
1298,0.004266567971909846
1299,0.0019531409926026263
1300,0.003066114476099445
1301,0.0016949194285481386
1302,0.001639517741764578
1303,0.0022804246666134607
1304,0.003227223007900916
1305,0.0014376638500277056
1306,0.001740175294830039
1307,0.0033550037428560163
1308,0.0026280692216101562
1309,0.0025177982817312116
1310,0.001089261841034787
1311,0.0029343332423572496
1312,0.0021913396804259223
1313,0.0031293848897171205
1314,0.0027018384240325086
1315,0.005314337022233794
1316,0.003011664572223597
1317,0.0016801566939465412
1318,0.0010800489351066647
1319,0.00535123888268342
1320,0.002604808882088775
1321,0.0030351479398327656
1322,0.001846585584222431
1323,0.002448911896586619
1324,0.0020054429784781753
1325,0.0036308364240146412
1326,0.0025514361441081345
1327,0.0034021179953742375
1328,0.0024935024199018788
1329,0.0019617146767655948
1330,0.0015562429069632562
1331,0.003448579949919355
1332,0.003757172904548962
1333,0.003405858552657952
1334,0.0033663443153834362
1335,0.0009642468460635233
1336,0.003264009082569866
1337,0.0021163235584105793
1338,0.0042377540560486525
1339,0.0031509638339585603
1340,0.0016069449219927416
1341,0.0021500813082610316
1342,0.0031691494488743075
1343,0.0014838714545374668
1344,0.004339418853282063
1345,0.0025591251548319435
1346,0.0036565224100162746
1347,0.0026606378543591546
1348,0.0021510833823111613
1349,0.0026100546519117695
1350,0.004968918009294782
1351,0.003617192003052879
1352,0.0033128229351108117
1353,0.0032412014898462716
1354,0.0020765202636884596
1355,0.002420166914960624
1356,0.0033072902676169378
1357,0.0020285138806416837
1358,0.0010269882173103786
1359,0.007584431445584536
1360,0.0030980509185029315
1361,0.00139036947451729
1362,0.002255206145383371
1363,0.005957351186831873
1364,0.003497423888799603
1365,0.005613948986296558
1366,0.003407782163868336
1367,0.002945596072213643
1368,0.004527227854578743
1369,0.0032886494865876485
1370,0.004769523615453754
1371,0.002927871823059692
1372,0.0006434929366537304
1373,0.002581672000687781
1374,0.0029037518866366955
1375,0.0051325214930226
1376,0.0033097703597263217
1377,0.0024732791892590686
1378,0.002485281497575273
1379,0.0024303233696880435
1380,0.0032320027192991076
1381,0.0018846641983247235
1382,0.002605664828829865
1383,0.0022087584363704115
1384,0.0024214848023681582
1385,0.0022535264087981816
1386,0.0030283313525090853
1387,0.0015079158513547468
1388,0.0018593005987690078
1389,0.0023473119499682234
1390,0.0014830177434208929
1391,0.0004726628649602792
1392,0.0026689272246827288
1393,0.0019157881177003105
1394,0.0014397150452843607
1395,0.000821733416021367
1396,0.002060150488564979
1397,0.002242016798358934
1398,0.00099701928685421
1399,0.0019412315102545566
1400,0.0022777943464952917
1401,0.0026696933311793555
1402,0.0037295344399246194
1403,0.0017006546725124052
1404,0.0007042966642258562
1405,0.001789118220742153
1406,0.0021135130028059994
1407,0.001921140224312701
1408,0.0030039927554327563
1409,0.003023054879984586
1410,0.001694107275345293
1411,0.001984846236584112
1412,0.0020426498584724165
1413,0.0022839292385883254
1414,0.002281808202057174
1415,0.002367072219263249
1416,0.003514579938996234
1417,0.003461862385369304
1418,0.002449452351924876
1419,0.0017052719883185162
